,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
338,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
339,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], [0, 5]]"
340,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
341,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
342,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
343,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,4,0,6,"[-3, 1, 0, -3]",2,0,"[[0, 2], [2, 0], [1, 0], [0, 2]]"
344,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
345,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,3,0,6,"[-3, 1, -3]",2,0,"[[0, 2], [2, 0], [0, 2]]"
346,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
347,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], [0, 5]]"
348,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
349,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
350,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
351,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,5,0,6,"[-3, 1, 0, 0, -3]",2,0,"[[0, 2], [2, 0], [1, 0], 'NA', [0, 2]]"
352,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], [0, 5]]"
353,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,3,0,6,"[-3, 1, -3]",2,0,"[[0, 2], [2, 0], [0, 2]]"
