,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
67,"0.,0.,0.,1.,0.,0.,0.,1.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[-1, 1, 1, 0, 0], [1, -1, 0, 0, 1], [1, 0, -1, 1, 1], [0, 0, 1, -1, 1], [0, 1, 1, 1, 2]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 2]]",87,0,36
68,"0.,0.,0.,1.,0.,0.,0.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 1, 0], [1, -1, 0, 1], [1, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",46,-1,21
69,"0.,0.,0.,1.,0.,0.,0.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",18,4,12
70,"0.,0.,0.,1.,0.,0.,0.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
71,"0.,0.,0.,1.,0.,0.,1.,0.,0.,0.",False,7,"[True, True, True, True, True, True, True]","[True, True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0, 0]","[[0, 0, 0, 1, 1, 0, 0], [0, -1, 1, 1, 0, 0, 0], [0, 1, -1, 0, 1, 0, 0], [1, 1, 0, -1, 0, 1, 0], [1, 0, 1, 0, -1, 0, 1], [0, 0, 0, 1, 0, -1, 1], [0, 0, 0, 0, 1, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",125,0,48
72,"0.,0.,0.,1.,0.,0.,1.,0.,0.,1.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, -1]","[[-1, 1, 1, 0, 0], [1, -1, 0, 1, 0], [1, 0, -1, 0, 2], [0, 1, 0, -1, 2], [0, 0, 2, 2, 0]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 2, 2]]",90,0,37
73,"0.,0.,0.,1.,0.,0.,1.,0.,1.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 0, 1, 1], [1, -1, 1, 0, 0], [0, 1, -1, 1, 0], [1, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",86,0,36
74,"0.,0.,0.,1.,0.,0.,1.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 1, 0], [0, 1, -1, 2], [1, 0, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",45,-1,21
75,"0.,0.,0.,1.,0.,0.,1.,1.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[-1, 1, 1, 0, 0], [1, -1, 0, 0, 1], [1, 0, -1, 1, 1], [0, 0, 1, -1, 1], [0, 1, 1, 1, 2]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 2]]",87,0,36
76,"0.,0.,0.,1.,0.,0.,1.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 1, 0], [1, -1, 0, 1], [1, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",46,-1,21
77,"0.,0.,0.,1.,0.,0.,1.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",18,4,12
78,"0.,0.,0.,1.,0.,0.,1.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
79,"0.,0.,0.,1.,0.,1.,0.,0.,0.,0.",False,6,"[True, True, True, True, True, False]","[True, True, True, True, True, False]","[0, 0, 0, 0, 0, -2]","[[0, 1, 0, 0, 0, 2], [1, -1, 1, 0, 0, 0], [0, 1, -1, 1, 0, 0], [0, 0, 1, -1, 0, 2], [0, 0, 0, 0, -1, 2], [2, 0, 0, 2, 2, -4]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",121,0,45
80,"0.,0.,0.,1.,0.,1.,0.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 1, 0], [0, 1, -1, 2], [1, 0, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",45,-1,21
81,"0.,0.,0.,1.,0.,1.,0.,0.,1.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 0, 1, 1], [1, -1, 1, 0, 0], [0, 1, -1, 1, 0], [1, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",86,0,36
82,"0.,0.,0.,1.,0.,1.,0.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 1, 0], [0, 1, -1, 2], [1, 0, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",45,-1,21
83,"0.,0.,0.,1.,0.,1.,0.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 0, 1], [0, 0, -1, 2], [1, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",44,-4,22
84,"0.,0.,0.,1.,0.,1.,0.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[0, 1, 0, 2], [1, -1, 1, 0], [0, 1, -1, 1], [2, 0, 1, 2]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 2]]",35,-1,21
85,"0.,0.,0.,1.,0.,1.,0.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",18,4,12
86,"0.,0.,0.,1.,0.,1.,0.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
87,"0.,0.,0.,1.,0.,1.,1.,0.,0.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[1, 1, 0, 1, 1, 0], [1, -1, 1, 0, 0, 0], [0, 1, -1, 1, 0, 0], [1, 0, 1, -1, 0, 1], [1, 0, 0, 0, -1, 1], [0, 0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",117,0,44
88,"0.,0.,0.,1.,0.,1.,1.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 1, 0], [0, 1, -1, 2], [1, 0, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",45,-1,21
89,"0.,0.,0.,1.,0.,1.,1.,0.,1.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[0, 1, 1, 0, 0, 1], [1, 0, 0, 0, 1, 0], [1, 0, -1, 1, 0, 0], [0, 0, 1, -1, 1, 0], [0, 1, 0, 1, -1, 1], [1, 0, 0, 0, 1, -1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",112,0,44
90,"0.,0.,0.,1.,0.,1.,1.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 1, 0], [0, 1, -1, 2], [1, 0, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",45,-1,21
91,"0.,0.,0.,1.,0.,1.,1.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 0, 1], [0, 0, -1, 2], [1, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",44,-4,22
92,"0.,0.,0.,1.,0.,1.,1.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
93,"0.,0.,0.,1.,0.,1.,1.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",18,4,12
94,"0.,0.,0.,1.,0.,1.,1.,1.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[0, 1, 0, 2], [1, -1, 1, 0], [0, 1, -1, 1], [2, 0, 1, 2]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 2]]",35,-1,21
95,"0.,0.,0.,1.,1.,0.,0.,0.,0.,0.",False,6,"[True, True, True, True, False, True]","[True, True, True, True, False, True]","[0, 0, 0, 0, -2, 0]","[[0, 0, 1, 0, 2, 0], [0, -1, 1, 1, 0, 0], [1, 1, -1, 0, 0, 0], [0, 1, 0, -1, 2, 0], [2, 0, 0, 2, -4, 2], [0, 0, 0, 0, 2, -1]]","[[0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",122,0,45
96,"0.,0.,0.,1.,1.,0.,0.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 1, 0], [1, -1, 0, 1], [1, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",46,-1,21
97,"0.,0.,0.,1.,1.,0.,0.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 2], [1, -1, 1, 0], [1, 1, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",43,-4,22
98,"0.,0.,0.,1.,1.,0.,0.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[2, 2, 1, 0], [2, 0, 0, 1], [1, 0, -1, 1], [0, 1, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0]]",36,-1,21
99,"0.,0.,0.,1.,1.,0.,0.,1.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[-1, 1, 1, 0, 0], [1, -1, 0, 0, 1], [1, 0, -1, 1, 1], [0, 0, 1, -1, 1], [0, 1, 1, 1, 2]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 2]]",87,0,36
100,"0.,0.,0.,1.,1.,0.,0.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 1, 0], [1, -1, 0, 1], [1, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",46,-1,21
101,"0.,0.,0.,1.,1.,0.,0.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",18,4,12
102,"0.,0.,0.,1.,1.,0.,0.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
103,"0.,0.,0.,1.,1.,0.,1.,0.,0.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[1, 0, 1, 1, 0, 1], [0, -1, 1, 1, 0, 0], [1, 1, -1, 0, 0, 0], [1, 1, 0, -1, 1, 0], [0, 0, 0, 1, -1, 1], [1, 0, 0, 0, 1, -1]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",118,0,44
104,"0.,0.,0.,1.,1.,0.,1.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 1, 0], [1, -1, 0, 1], [1, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",46,-1,21
105,"0.,0.,0.,1.,1.,0.,1.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 2], [1, -1, 1, 0], [1, 1, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",43,-4,22
106,"0.,0.,0.,1.,1.,0.,1.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
107,"0.,0.,0.,1.,1.,0.,1.,1.,0.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 0, 1], [0, 0, -1, 1, 1, 0], [0, 1, 1, -1, 0, 0], [1, 0, 1, 0, -1, 1], [0, 1, 0, 0, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0]]",113,0,44
108,"0.,0.,0.,1.,1.,0.,1.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 1, 0], [1, -1, 0, 1], [1, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",46,-1,21
109,"0.,0.,0.,1.,1.,0.,1.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",18,4,12
110,"0.,0.,0.,1.,1.,0.,1.,1.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[2, 2, 1, 0], [2, 0, 0, 1], [1, 0, -1, 1], [0, 1, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0]]",36,-1,21
111,"0.,0.,0.,1.,1.,1.,0.,0.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 1, 1, 1], [1, -1, 1, 0, 0], [1, 1, -1, 0, 0], [1, 0, 0, -1, 1], [1, 0, 0, 1, -1]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",85,0,36
112,"0.,0.,0.,1.,1.,1.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
113,"0.,0.,0.,1.,1.,1.,0.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 2], [1, -1, 1, 0], [1, 1, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",43,-4,22
114,"0.,0.,0.,1.,1.,1.,0.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
115,"0.,0.,0.,1.,1.,1.,0.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 0, 1], [0, 0, -1, 2], [1, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",44,-4,22
116,"0.,0.,0.,1.,1.,1.,0.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
117,"0.,0.,0.,1.,1.,1.,0.,1.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",18,4,12
118,"0.,0.,0.,1.,1.,1.,0.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
119,"0.,0.,0.,1.,1.,1.,1.,0.,0.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 1, 0], [1, 0, -1, 1, 0, 0], [0, 1, 1, -1, 0, 0], [0, 1, 0, 0, -1, 1], [1, 0, 0, 0, 1, -1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",114,0,44
120,"0.,0.,0.,1.,1.,1.,1.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
121,"0.,0.,0.,1.,1.,1.,1.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 2], [1, -1, 1, 0], [1, 1, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",43,-4,22
122,"0.,0.,0.,1.,1.,1.,1.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[2, 2, 1, 0], [2, 0, 0, 1], [1, 0, -1, 1], [0, 1, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0]]",36,-1,21
123,"0.,0.,0.,1.,1.,1.,1.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 1], [1, -1, 0, 1], [0, 0, -1, 2], [1, 1, 2, 3]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",44,-4,22
124,"0.,0.,0.,1.,1.,1.,1.,1.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[0, 1, 0, 2], [1, -1, 1, 0], [0, 1, -1, 1], [2, 0, 1, 2]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 2]]",35,-1,21
125,"0.,0.,0.,1.,1.,1.,1.,1.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[2, 2, 1, 1], [2, 0, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0]]",34,0,20
126,"0.,0.,0.,1.,1.,1.,1.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 1, 1], [1, -1, 1], [1, 1, 6]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",18,4,12
127,"0.,0.,1.,0.,0.,0.,0.,0.,0.,0.",False,4,"[True, False, False, False]","[True, False, False, False]","[0, -2, -2, -5]","[[-1, 2, 0, 0], [2, -4, 0, 6], [0, 0, -4, 6], [0, 6, 6, -9]]","[[0, 0, 0, 0, 1, 0], [0, 0, 2, 0, 0, 0], [0, 2, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]]",83,-144,35
128,"0.,0.,1.,0.,0.,0.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
129,"0.,0.,1.,0.,0.,0.,0.,0.,1.,0.",False,4,"[True, True, False, True]","[True, True, False, True]","[-1, 0, -2, 0]","[[0, 0, 4, 0], [0, -1, 2, 0], [4, 2, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",65,-16,27
130,"0.,0.,1.,0.,0.,0.,0.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
131,"0.,0.,1.,0.,0.,0.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
132,"0.,0.,1.,0.,0.,0.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
133,"0.,0.,1.,0.,0.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
134,"0.,0.,1.,0.,0.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
