,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",11,4,3,10,"[8, -12, -4, 4]",-26,0,"['NA', 'NA', 'NA', [5, 0]]"
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",11,5,4,11,"[6, -12, -2, 8, -4]",-40,0,"['NA', 'NA', [0, 1], 'NA', [0, 3]]"
2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",12,5,3,10,"[6, -12, -2, 4, 0]",-26,0,"['NA', 'NA', [0, 1], [5, 0], [1, 0]]"
3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",11,4,4,11,"[4, -12, 12, -8]",-40,0,"['NA', 'NA', 'NA', 'NA']"
4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",11,4,3,10,"[4, -12, 4, 0]",-26,0,"['NA', 'NA', [5, 0], [2, 0]]"
5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",12,5,4,11,"[0, 4, -12, 8, -4]",-40,0,"[[1, 0], 'NA', 'NA', 'NA', [0, 3]]"
6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",12,4,3,10,"[4, -12, 4, 0]",-26,0,"['NA', 'NA', [5, 0], [2, 0]]"
7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",11,4,1,8,"[8, -8, -6, 2]",-4,0,"['NA', 'NA', 'NA', [3, 0]]"
8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",12,4,1,8,"[8, -8, -4, 0]",-4,0,"['NA', 'NA', 'NA', [1, 0]]"
9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",12,4,1,8,"[6, -8, -2, 0]",-4,0,"['NA', 'NA', [0, 1], [1, 0]]"
10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[2, -2, -4, -2]",13,4,1,8,"[6, -8, -2, 0]",-4,0,"['NA', 'NA', [0, 1], [1, 0]]"
