,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",15,4,1,1,"[0, -2, 0, 2]",0,0,"['NA', 'NA', [1, 0], [3, 0]]"
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,4,1,1,"[0, -2, 4, -2]",0,0,"[[1, 0], 'NA', 'NA', [0, 1]]"
2,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,4,1,1,"[0, -2, 2, 0]",0,0,"[[1, 0], 'NA', [3, 0], [1, 0]]"
3,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,4,0,0,"[0, -1, 0, 1]",1,0,"['NA', [0, 0], 'NA', [2, 0]]"
4,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,4,0,0,"[0, -1, 0, 1]",1,0,"['NA', [0, 0], [1, 0], [2, 0]]"
5,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,0,0,"[0, -1, 1]",1,0,"[[1, 0], [0, 0], [2, 0]]"
6,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,3,0,0,"[0, -1, 1]",1,0,"[[1, 0], [0, 0], [2, 0]]"
7,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",14,6,1,1,"[0, -1, 0, 2, 1, -2]",0,0,"[[1, 0], [0, 0], [1, 0], [3, 0], [2, 0], [0, 1]]"
8,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,5,1,1,"[0, -1, 0, 2, -1]",0,0,"[[1, 0], [0, 0], [1, 0], [3, 0], [0, 0]]"
9,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,5,1,1,"[1, 0, -1, 2, -2]",0,0,"[[2, 0], [1, 0], [0, 0], [3, 0], [0, 1]]"
10,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,4,1,1,"[0, -1, 2, -1]",0,0,"[[1, 0], [0, 0], [3, 0], [0, 0]]"
11,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,5,0,0,"[0, -1, 0, 1, 0]",1,0,"[[1, 0], [0, 0], [1, 0], [2, 0], [1, 0]]"
