,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
3763,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",26,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3764,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3765,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3766,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",26,1,0,6,[-4],3,1,"[[0, 6]]"
3767,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3768,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3769,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3770,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",25,1,0,6,[-4],3,1,"[[0, 6]]"
3771,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3772,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3773,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",26,1,0,6,[-4],3,1,"[[0, 6]]"
3774,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",25,1,0,6,[-4],3,1,"[[0, 6]]"
3775,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,4,3,9,"[-1, -5, 6, -4]",-24,0,"[[0, 0], [0, 4], 'NA', [0, 3]]"
3776,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,0,6,"[-5, 1]",3,0,"[[0, 4], [1, 0]]"
3777,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,0,6,"[0, -4]",3,0,"['NA', [0, 3]]"
3778,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3779,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",21,3,2,8,"[-5, 3, -2]",-13,0,"[[0, 4], [4, 0], [0, 2]]"
3780,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,0,6,"[-5, 1]",3,0,"[[0, 4], [1, 0]]"
3781,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3782,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3783,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,4,2,8,"[2, -5, 3, -4]",-13,0,"[[3, 0], [0, 4], [4, 0], [0, 3]]"
3784,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,2,0,6,"[-5, 1]",3,0,"[[0, 4], [1, 0]]"
3785,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",27,2,0,6,"[0, -4]",3,0,"['NA', [0, 3]]"
3786,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3787,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,3,2,8,"[-5, 3, -2]",-13,0,"[[0, 4], [4, 0], [0, 2]]"
