,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
180,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
181,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
182,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
183,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,4,2,5,"[5, -5, -1, -1]",-8,0,"[[6, 0], [0, 4], [0, 0], [0, 0]]"
184,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
185,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,3,1,4,"[4, -5, -1]",-2,0,"[[5, 0], [0, 4], [0, 0]]"
186,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
187,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,3,1,4,"[-5, -1, 4]",-2,0,"[[0, 4], [0, 0], [5, 0]]"
188,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,3,2,5,"[5, -2, -5]",-8,0,"[[6, 0], [0, 1], [0, 4]]"
189,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",15,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
190,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",15,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
