,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
59,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,0,2,"[-2, -1, -1, 3]",2,0,"[[0, 1], [0, 0], [0, 0], [4, 0]]"
60,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
61,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
62,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,2,4,"[5, -3, -2, -1]",-6,0,"[[6, 0], [0, 2], [0, 1], [0, 0]]"
63,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,6,4,6,"[-2, -1, 4, 4, -2, -4]",-22,0,"[[0, 1], [0, 0], [5, 0], [5, 0], 'NA', 'NA']"
64,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,5,4,6,"[-2, -1, 4, 4, -6]",-22,0,"[[0, 1], [0, 0], [5, 0], [5, 0], [0, 4]]"
65,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,5,2,4,"[0, -2, -1, 4, -2]",-6,0,"[[1, 0], [0, 1], [0, 0], [5, 0], [0, 1]]"
66,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
67,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,5,2,4,"[-2, -1, 4, -1, -1]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 0], [0, 0]]"
68,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
69,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
70,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
71,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,7,4,6,"[-3, -2, -1, 4, 4, -1, -2]",-22,0,"[[0, 2], [0, 1], [0, 0], [5, 0], [5, 0], [0, 0], [0, 1]]"
72,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,5,4,6,"[-2, -1, 4, 4, -6]",-22,0,"[[0, 1], [0, 0], [5, 0], [5, 0], [0, 4]]"
73,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,5,2,4,"[0, -2, -1, 4, -2]",-6,0,"[[1, 0], [0, 1], [0, 0], [5, 0], [0, 1]]"
74,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
75,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,5,2,4,"[-2, -1, 4, -1, -1]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 0], [0, 0]]"
76,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
77,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
78,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
79,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,6,3,5,"[3, -2, -1, 4, -1, -4]",-13,0,"[[4, 0], [0, 1], [0, 0], [5, 0], [0, 0], 'NA']"
80,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
81,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,5,2,4,"[0, -2, -1, 4, -2]",-6,0,"[[1, 0], [0, 1], [0, 0], [5, 0], [0, 1]]"
82,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
83,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",5,4,0,2,"[-2, -1, -1, 3]",2,0,"[[0, 1], [0, 0], [0, 0], [4, 0]]"
84,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,1,3,"[3, -2, -1, -1]",-1,0,"[[4, 0], [0, 1], [0, 0], [0, 0]]"
85,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,3,1,3,"[-2, -1, 2]",-1,0,"[[0, 1], [0, 0], [2, 0]]"
86,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
87,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,6,2,4,"[1, -2, -1, 4, -1, -2]",-6,0,"[[2, 0], [0, 1], [0, 0], [5, 0], [0, 0], [0, 1]]"
88,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
89,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,6,3,5,"[3, -3, -2, -1, 4, -2]",-13,0,"[[4, 0], [0, 2], [0, 1], [0, 0], [5, 0], [0, 1]]"
90,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
91,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,0,2,"[-2, -1, -1, 3]",2,0,"[[0, 1], [0, 0], [0, 0], [4, 0]]"
