,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
126,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",19,3,6,4,"[5, -5, 3]",-22,0,"[[6, 0], [0, 4], [3, 0]]"
127,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,4,7,5,"[-5, 6, -4, 6]",-33,0,"[[0, 4], 'NA', 'NA', 'NA']"
128,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,6,4,"[-5, 3, 5]",-22,0,"[[0, 4], [4, 0], [6, 0]]"
129,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,4,6,4,"[0, -5, 6, 2]",-22,0,"[[2, 0], [0, 4], 'NA', [3, 0]]"
130,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,6,4,"[-5, 3, 5]",-22,0,"[[0, 4], [4, 0], [6, 0]]"
131,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,7,5,"[-5, -2, 10]",-33,0,"[[0, 4], [0, 1], [11, 0]]"
132,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
133,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
134,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
135,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,5,7,5,"[5, -5, 3, -2, 2]",-33,0,"[[6, 0], [0, 4], [4, 0], [0, 1], [3, 0]]"
136,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,3,6,4,"[-5, 3, 5]",-22,0,"[[0, 4], [4, 0], [6, 0]]"
137,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,4,6,4,"[3, -5, 3, 2]",-22,0,"[[4, 0], [0, 4], [4, 0], [3, 0]]"
138,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,3,6,4,"[-5, 3, 5]",-22,0,"[[0, 4], [4, 0], [6, 0]]"
139,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,7,5,"[-5, -2, 10]",-33,0,"[[0, 4], [0, 1], [11, 0]]"
140,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
141,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
142,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",18,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
143,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,5,7,5,"[0, -5, 6, -2, 4]",-33,0,"[[1, 0], [0, 4], 'NA', [0, 1], 'NA']"
144,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,6,4,"[-5, 3, 5]",-22,0,"[[0, 4], [4, 0], [6, 0]]"
145,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,4,6,4,"[0, -5, 6, 2]",-22,0,"[[2, 0], [0, 4], 'NA', [3, 0]]"
146,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,3,6,4,"[-5, 3, 5]",-22,0,"[[0, 4], [4, 0], [6, 0]]"
147,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,3,7,5,"[-5, -2, 10]",-33,0,"[[0, 4], [0, 1], [11, 0]]"
148,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",18,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
149,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
150,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
151,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,5,7,5,"[5, -5, 3, -2, 2]",-33,0,"[[6, 0], [0, 4], [4, 0], [0, 1], [3, 0]]"
