,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
479,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,4,8,5,"[-4, 4, 6, -3]",-39,0,"[[0, 3], 'NA', 'NA', [0, 2]]"
480,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
481,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,3,6,3,"[2, 4, -3]",-17,0,"[[2, 0], 'NA', [0, 2]]"
482,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
483,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,3,7,4,"[4, 3, -4]",-27,0,"['NA', [4, 0], [0, 4]]"
484,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
485,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
486,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
487,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,4,7,4,"[-1, 4, 3, -3]",-27,0,"[[0, 1], 'NA', [4, 0], [0, 2]]"
488,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
489,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,3,6,3,"[2, 4, -3]",-17,0,"[[2, 0], 'NA', [0, 2]]"
490,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
491,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,3,7,4,"[4, 3, -4]",-27,0,"['NA', [4, 0], [0, 4]]"
492,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
493,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
494,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
495,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,4,7,4,"[-1, 4, 3, -3]",-27,0,"[[0, 1], 'NA', [4, 0], [0, 2]]"
496,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
497,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,3,6,3,"[2, 4, -3]",-17,0,"[[2, 0], 'NA', [0, 2]]"
498,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
499,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,3,7,4,"[4, 3, -4]",-27,0,"['NA', [4, 0], [0, 4]]"
500,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
501,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
502,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
503,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,5,7,4,"[-1, 0, 4, 3, -3]",-27,0,"[[0, 0], [1, 0], 'NA', [4, 0], [0, 2]]"
504,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
505,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,3,6,3,"[2, 4, -3]",-17,0,"[[2, 0], 'NA', [0, 2]]"
506,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
507,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,3,7,4,"[4, 3, -4]",-27,0,"['NA', [4, 0], [0, 4]]"
508,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
509,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
510,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,3,5,2,"[0, -1, 4]",-9,0,"[[2, 0], [0, 0], 'NA']"
511,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,5,8,5,"[4, -3, 2, 9, -9]",-39,0,"['NA', [0, 2], [3, 0], 'NA', 'NA']"
512,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,5,5,2,"[0, 0, 4, -3, 2]",-9,0,"[[2, 0], [1, 0], 'NA', [0, 2], [3, 0]]"
513,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,4,5,2,"[0, 4, 2, -3]",-9,0,"[[1, 0], 'NA', [3, 0], [0, 2]]"
514,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,3,5,2,"[4, 2, -3]",-9,0,"['NA', [3, 0], [0, 2]]"
515,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,4,7,4,"[4, -3, 3, -1]",-27,0,"['NA', [0, 2], [4, 0], [0, 0]]"
516,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,3,5,2,"[4, -3, 2]",-9,0,"['NA', [0, 2], [3, 0]]"
517,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
518,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
519,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,6,7,4,"[0, 4, -3, 2, 3, -3]",-27,0,"[[2, 0], 'NA', [0, 2], [3, 0], [4, 0], [0, 2]]"
520,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,4,5,2,"[4, -3, 2, 0]",-9,0,"['NA', [0, 2], [3, 0], [3, 0]]"
521,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,4,5,2,"[0, 4, 2, -3]",-9,0,"[[1, 0], 'NA', [3, 0], [0, 2]]"
522,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,3,5,2,"[4, 2, -3]",-9,0,"['NA', [3, 0], [0, 2]]"
523,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,4,7,4,"[4, -3, 3, -1]",-27,0,"['NA', [0, 2], [4, 0], [0, 0]]"
