,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
15,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,4,5,8,"[-4, 8, 1, -8]",-39,0,"[[0, 3], 'NA', [2, 0], 'NA']"
16,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,3,3,6,"[-4, 4, -3]",-17,0,"[[0, 3], [5, 0], [0, 2]]"
17,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,4,5,8,"[-3, -4, 8, -4]",-39,0,"[[0, 2], [0, 3], 'NA', [0, 3]]"
18,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,3,3,6,"[-4, 4, -3]",-17,0,"[[0, 3], [5, 0], [0, 2]]"
19,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,3,0,3,"[-4, 1, 0]",1,0,"[[0, 3], [2, 0], [2, 0]]"
20,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[-4, 1]",1,0,"[[0, 3], [2, 0]]"
21,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[-4, 1]",1,0,"[[0, 3], [2, 0]]"
22,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[-4, 1]",1,0,"[[0, 3], [2, 0]]"
23,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",13,5,3,6,"[0, -4, 4, 1, -4]",-17,0,"[[1, 0], [0, 3], [5, 0], [2, 0], [0, 3]]"
24,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,3,3,6,"[-4, 4, -3]",-17,0,"[[0, 3], [5, 0], [0, 2]]"
25,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,4,3,6,"[1, -4, 4, -4]",-17,0,"[[2, 0], [0, 3], [5, 0], [0, 3]]"
26,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,4,3,6,"[-3, 0, -4, 4]",-17,0,"[[0, 2], [1, 0], [0, 3], [5, 0]]"
27,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,3,0,3,"[-4, 1, 0]",1,0,"[[0, 3], [2, 0], [2, 0]]"
28,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[-4, 1]",1,0,"[[0, 3], [2, 0]]"
29,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[-4, 1]",1,0,"[[0, 3], [2, 0]]"
30,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[-4, 1]",1,0,"[[0, 3], [2, 0]]"
31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,4,0,3,"[1, -2, 2, -4]",1,0,"[[2, 0], 'NA', 'NA', [0, 3]]"
32,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",10,3,0,3,"[1, -1, -3]",1,0,"[[2, 0], [0, 0], [0, 2]]"
33,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,3,0,3,"[0, 1, -4]",1,0,"[[2, 0], [2, 0], [0, 3]]"
34,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
35,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,4,0,3,"[1, -2, 1, -3]",1,0,"[[2, 0], 'NA', [2, 0], [0, 2]]"
36,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,3,0,3,"[1, -1, -3]",1,0,"[[2, 0], [0, 0], [0, 2]]"
37,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
38,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
39,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,5,0,3,"[0, 1, -1, 1, -4]",1,0,"[[1, 0], [2, 0], [0, 0], [2, 0], [0, 3]]"
40,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,3,0,3,"[1, -1, -3]",1,0,"[[2, 0], [0, 0], [0, 2]]"
41,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,3,0,3,"[0, 1, -4]",1,0,"[[2, 0], [2, 0], [0, 3]]"
42,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
43,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,4,0,3,"[1, -1, 1, -4]",1,0,"[[2, 0], [0, 0], [2, 0], [0, 3]]"
44,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,4,0,3,"[0, 1, -1, -3]",1,0,"[[1, 0], [2, 0], [0, 0], [0, 2]]"
45,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
46,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
47,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",15,3,0,3,"[0, 1, -4]",1,0,"[[1, 0], [2, 0], [0, 3]]"
48,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",12,1,0,3,[-3],1,1,"[[0, 3]]"
49,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
50,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,1,0,3,[-3],1,1,"[[0, 3]]"
51,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
52,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,1,0,3,[-3],1,1,"[[0, 3]]"
53,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[-3, 0]",1,0,"[[0, 2], [1, 0]]"
54,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,1,0,3,[-3],1,1,"[[0, 3]]"
55,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,3,0,3,"[0, 1, -4]",1,0,"[[1, 0], [2, 0], [0, 3]]"
56,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",12,1,0,3,[-3],1,1,"[[0, 3]]"
57,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
58,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",9,1,0,3,[-3],1,1,"[[0, 3]]"
59,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
60,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,1,0,3,[-3],1,1,"[[0, 3]]"
61,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,1,0,3,[-3],1,1,"[[0, 3]]"
62,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[0, -3]",1,0,"[[1, 0], [0, 2]]"
63,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",13,4,3,6,"[-1, 4, 2, -8]",-17,0,"[[0, 0], [5, 0], 'NA', 'NA']"
64,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",10,3,3,6,"[-1, 4, -6]",-17,0,"[[0, 0], [5, 0], [0, 4]]"
65,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,3,3,6,"[-3, 4, -4]",-17,0,"[[0, 2], [5, 0], [0, 3]]"
66,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,3,6,"[4, -7]",-17,0,"[[5, 0], [0, 6]]"
67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,3,0,3,"[-1, 1, -3]",1,0,"[[0, 0], [2, 0], [0, 2]]"
68,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",9,2,0,3,"[-1, -2]",1,0,"[[0, 0], [0, 1]]"
69,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,1,0,3,[-3],1,1,"[[0, 3]]"
70,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
71,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,5,3,6,"[-3, -1, 4, 1, -4]",-17,0,"[[0, 2], [0, 0], [5, 0], [2, 0], [0, 3]]"
72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,3,3,6,"[-1, 4, -6]",-17,0,"[[0, 0], [5, 0], [0, 4]]"
73,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,3,3,6,"[-3, 4, -4]",-17,0,"[[0, 2], [5, 0], [0, 3]]"
74,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,3,6,"[4, -7]",-17,0,"[[5, 0], [0, 6]]"
75,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,3,0,3,"[-1, 1, -3]",1,0,"[[0, 0], [2, 0], [0, 2]]"
76,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[-1, -2]",1,0,"[[0, 0], [0, 1]]"
77,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
78,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,4,3,6,"[0, 4, 1, -8]",-17,0,"[[1, 0], [5, 0], [2, 0], 'NA']"
80,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,3,6,"[4, -7]",-17,0,"[[5, 0], [0, 6]]"
81,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,3,3,6,"[-3, 4, -4]",-17,0,"[[0, 2], [5, 0], [0, 3]]"
82,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,3,6,"[4, -7]",-17,0,"[[5, 0], [0, 6]]"
83,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
84,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[0, -3]",1,0,"[[1, 0], [0, 2]]"
85,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
86,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
87,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,4,3,6,"[-4, 4, 1, -4]",-17,0,"[[0, 3], [5, 0], [2, 0], [0, 3]]"
88,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,3,6,"[4, -7]",-17,0,"[[5, 0], [0, 6]]"
89,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,4,3,6,"[0, -3, 4, -4]",-17,0,"[[1, 0], [0, 2], [5, 0], [0, 3]]"
90,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,3,6,"[4, -7]",-17,0,"[[5, 0], [0, 6]]"
91,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
92,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,1,0,3,[-3],1,1,"[[0, 3]]"
93,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",12,1,0,3,[-3],1,1,"[[0, 3]]"
94,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[0, -3]",1,0,"[[1, 0], [0, 2]]"
95,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",15,4,0,3,"[0, -1, 2, -4]",1,0,"[[1, 0], [0, 0], 'NA', [0, 3]]"
96,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[-1, -2]",1,0,"[[0, 0], [0, 1]]"
97,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
98,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[-3, 0]",1,0,"[[0, 2], [1, 0]]"
99,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,3,0,3,"[-1, 1, -3]",1,0,"[[0, 0], [2, 0], [0, 2]]"
100,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[-1, -2]",1,0,"[[0, 0], [0, 1]]"
101,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,1,0,3,[-3],1,1,"[[0, 3]]"
102,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
103,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,4,0,3,"[1, -1, 1, -4]",1,0,"[[2, 0], [0, 0], [2, 0], [0, 3]]"
104,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[-1, -2]",1,0,"[[0, 0], [0, 1]]"
105,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
106,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
107,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,4,0,3,"[-3, 0, -1, 1]",1,0,"[[0, 2], [1, 0], [0, 0], [2, 0]]"
108,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[-1, -2]",1,0,"[[0, 0], [0, 1]]"
109,"[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",12,1,0,3,[-3],1,1,"[[0, 3]]"
110,"[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,2,0,3,"[-3, 0]",1,0,"[[0, 2], [1, 0]]"
111,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",14,3,0,3,"[0, 1, -4]",1,0,"[[1, 0], [2, 0], [0, 3]]"
112,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,1,0,3,[-3],1,1,"[[0, 3]]"
113,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
114,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,1,0,3,[-3],1,1,"[[0, 3]]"
115,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
116,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,1,0,3,[-3],1,1,"[[0, 3]]"
117,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,1,0,3,[-3],1,1,"[[0, 3]]"
118,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
119,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",16,4,0,3,"[0, 0, 1, -4]",1,0,"[[1, 0], [1, 0], [2, 0], [0, 3]]"
120,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",10,1,0,3,[-3],1,1,"[[0, 3]]"
121,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
122,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[-3, 0]",1,0,"[[0, 2], [1, 0]]"
123,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[1, -4]",1,0,"[[2, 0], [0, 3]]"
124,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",11,2,0,3,"[0, -3]",1,0,"[[1, 0], [0, 2]]"
125,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",8,2,0,3,"[0, -3]",1,0,"[[1, 0], [0, 2]]"
126,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -4, -1]",7,1,0,3,[-3],1,1,"[[0, 3]]"
