,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,4,4,9,"[6, -12, -3, 6]",-33,0,"['NA', 'NA', [0, 2], 'NA']"
1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",9,4,4,9,"[4, -12, 9, -4]",-33,0,"['NA', 'NA', 'NA', [0, 3]]"
2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,4,9,"[4, -12, 6, -1]",-33,0,"['NA', 'NA', 'NA', [0, 0]]"
3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,5,4,9,"[6, -8, -6, 3, 2]",-33,0,"['NA', 'NA', 'NA', [4, 0], [3, 0]]"
4,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,5,3,8,"[6, -8, -3, 3, -1]",-21,0,"['NA', 'NA', [0, 2], [4, 0], [0, 0]]"
5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,4,3,8,"[4, -8, 3, -2]",-21,0,"['NA', 'NA', [4, 0], [0, 1]]"
6,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,3,8,"[4, -8, 3, -2]",-21,0,"['NA', 'NA', [4, 0], [0, 1]]"
7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,6,5,10,"[4, -8, -3, 6, 2, -4]",-47,0,"['NA', 'NA', [0, 2], 'NA', [3, 0], [0, 3]]"
8,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,5,4,9,"[4, -8, -3, 6, -2]",-33,0,"['NA', 'NA', [0, 2], 'NA', [0, 1]]"
9,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,5,4,9,"[-1, 4, -8, 6, -4]",-33,0,"[[0, 0], 'NA', 'NA', 'NA', [0, 3]]"
10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,4,9,"[4, -8, 6, -5]",-33,0,"['NA', 'NA', 'NA', [0, 4]]"
11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,6,4,9,"[4, -8, -3, 3, 2, -1]",-33,0,"['NA', 'NA', [0, 2], [4, 0], [3, 0], [0, 0]]"
12,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,5,3,8,"[4, -8, -3, 3, 1]",-21,0,"['NA', 'NA', [0, 2], [4, 0], [2, 0]]"
13,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,3,8,"[4, -8, 3, -2]",-21,0,"['NA', 'NA', [4, 0], [0, 1]]"
14,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",12,5,3,8,"[-1, 4, -8, 3, -1]",-21,0,"[[0, 0], 'NA', 'NA', [4, 0], [0, 0]]"
15,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,5,5,10,"[2, -8, 9, 2, -8]",-47,0,"[[3, 0], 'NA', 'NA', [3, 0], 'NA']"
16,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,4,4,9,"[2, -8, 6, -3]",-33,0,"[[3, 0], 'NA', 'NA', [0, 2]]"
17,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,5,4,9,"[-2, 2, -8, 9, -4]",-33,0,"[[0, 1], [3, 0], 'NA', 'NA', [0, 3]]"
18,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,4,4,9,"[2, -8, 6, -3]",-33,0,"[[3, 0], 'NA', 'NA', [0, 2]]"
19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,5,4,9,"[2, -8, 3, 2, -2]",-33,0,"[[3, 0], 'NA', [4, 0], [3, 0], [0, 0]]"
20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,4,3,8,"[2, -8, 3, 0]",-21,0,"[[3, 0], 'NA', [4, 0], [1, 0]]"
21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",12,4,3,8,"[2, -8, 3, 0]",-21,0,"[[3, 0], 'NA', [4, 0], [1, 0]]"
22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",13,4,3,8,"[2, -8, 3, 0]",-21,0,"[[3, 0], 'NA', [4, 0], [1, 0]]"
23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",12,6,5,10,"[-1, 2, -8, 6, 2, -4]",-47,0,"[[0, 0], [3, 0], 'NA', 'NA', [3, 0], [0, 3]]"
24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,4,4,9,"[2, -8, 6, -3]",-33,0,"[[3, 0], 'NA', 'NA', [0, 2]]"
25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",12,5,4,9,"[1, 2, -8, 6, -4]",-33,0,"[[2, 0], [3, 0], 'NA', 'NA', [0, 3]]"
26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,5,4,9,"[-2, -1, 2, -8, 6]",-33,0,"[[0, 1], [0, 0], [3, 0], 'NA', 'NA']"
27,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",14,5,4,9,"[2, -8, 3, 2, -2]",-33,0,"[[3, 0], 'NA', [4, 0], [3, 0], [0, 0]]"
28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,3,8,"[2, -8, 3, 0]",-21,0,"[[3, 0], 'NA', [4, 0], [1, 0]]"
29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,3,8,"[2, -8, 3, 0]",-21,0,"[[3, 0], 'NA', [4, 0], [1, 0]]"
30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,4,3,8,"[2, -8, 3, 0]",-21,0,"[[3, 0], 'NA', [4, 0], [1, 0]]"
31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,2,7,"[6, -4, -9, 4]",-11,0,"['NA', [0, 3], 'NA', 'NA']"
32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,1,6,"[6, -4, -3, -2]",-3,0,"['NA', [0, 3], [0, 2], [0, 0]]"
33,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,3,1,6,"[4, -4, -3]",-3,0,"['NA', [0, 3], [0, 2]]"
34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,3,1,6,"[4, -4, -3]",-3,0,"['NA', [0, 3], [0, 2]]"
35,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,5,2,7,"[-1, 6, -4, -6, 2]",-11,0,"[[0, 0], 'NA', [0, 3], 'NA', [3, 0]]"
36,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",10,4,1,6,"[6, -4, -3, -2]",-3,0,"['NA', [0, 3], [0, 2], [0, 0]]"
37,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -2, -3, -2]",11,3,1,6,"[4, -4, -3]",-3,0,"['NA', [0, 3], [0, 2]]"
