,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
29,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[-3, 1]",1,0,"[[0, 2], [2, 0]]"
30,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-3, 1]",1,0,"[[0, 2], [2, 0]]"
31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,4,0,2,"[1, -2, 2, -3]",1,0,"[[2, 0], 'NA', 'NA', [0, 2]]"
32,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[1, -1, -2]",1,0,"[[2, 0], [0, 0], [0, 1]]"
33,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[0, 1, -3]",1,0,"[[2, 0], [2, 0], [0, 2]]"
34,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
35,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,4,0,2,"[1, -2, 1, -2]",1,0,"[[2, 0], 'NA', [2, 0], [0, 1]]"
36,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[1, -1, -2]",1,0,"[[2, 0], [0, 0], [0, 1]]"
37,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
38,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
39,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,5,0,2,"[0, 1, -1, 1, -3]",1,0,"[[1, 0], [2, 0], [0, 0], [2, 0], [0, 2]]"
40,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[1, -1, -2]",1,0,"[[2, 0], [0, 0], [0, 1]]"
41,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[0, 1, -3]",1,0,"[[2, 0], [2, 0], [0, 2]]"
42,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
43,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,4,0,2,"[1, -1, 1, -3]",1,0,"[[2, 0], [0, 0], [2, 0], [0, 2]]"
44,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,4,0,2,"[0, 1, -1, -2]",1,0,"[[1, 0], [2, 0], [0, 0], [0, 1]]"
45,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
46,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
47,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,3,0,2,"[0, 1, -3]",1,0,"[[1, 0], [2, 0], [0, 2]]"
48,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
49,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
50,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
51,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
52,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
53,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-2, 0]",1,0,"[[0, 1], [1, 0]]"
54,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
55,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,3,0,2,"[0, 1, -3]",1,0,"[[1, 0], [2, 0], [0, 2]]"
56,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
57,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
58,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
59,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
60,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
61,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
62,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[0, -2]",1,0,"[[1, 0], [0, 1]]"
63,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,4,2,4,"[-1, 3, 2, -6]",-7,0,"[[0, 0], [4, 0], 'NA', 'NA']"
64,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,2,4,"[-1, 3, -4]",-7,0,"[[0, 0], [4, 0], [0, 2]]"
65,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,3,2,4,"[-2, 3, -3]",-7,0,"[[0, 1], [4, 0], [0, 2]]"
66,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,2,4,"[3, -5]",-7,0,"[[4, 0], [0, 4]]"
67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[-1, 1, -2]",1,0,"[[0, 0], [2, 0], [0, 1]]"
68,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[-1, -1]",1,0,"[[0, 0], [0, 0]]"
69,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
70,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
71,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,5,2,4,"[-2, -1, 3, 1, -3]",-7,0,"[[0, 1], [0, 0], [4, 0], [2, 0], [0, 2]]"
72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,2,4,"[-1, 3, -4]",-7,0,"[[0, 0], [4, 0], [0, 2]]"
73,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,2,4,"[-2, 3, -3]",-7,0,"[[0, 1], [4, 0], [0, 2]]"
74,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,2,4,"[3, -5]",-7,0,"[[4, 0], [0, 4]]"
75,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[-1, 1, -2]",1,0,"[[0, 0], [2, 0], [0, 1]]"
76,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[-1, -1]",1,0,"[[0, 0], [0, 0]]"
77,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
78,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,4,2,4,"[0, 3, 1, -6]",-7,0,"[[1, 0], [4, 0], [2, 0], 'NA']"
80,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,2,4,"[3, -5]",-7,0,"[[4, 0], [0, 4]]"
81,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,2,4,"[-2, 3, -3]",-7,0,"[[0, 1], [4, 0], [0, 2]]"
82,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,2,4,"[3, -5]",-7,0,"[[4, 0], [0, 4]]"
83,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
84,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[0, -2]",1,0,"[[1, 0], [0, 1]]"
85,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
86,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
87,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",9,4,2,4,"[-3, 3, 1, -3]",-7,0,"[[0, 2], [4, 0], [2, 0], [0, 2]]"
88,"[1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,2,4,"[3, -5]",-7,0,"[[4, 0], [0, 4]]"
89,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,4,2,4,"[0, -2, 3, -3]",-7,0,"[[1, 0], [0, 1], [4, 0], [0, 2]]"
90,"[1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,2,4,"[3, -5]",-7,0,"[[4, 0], [0, 4]]"
91,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
92,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
93,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
94,"[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[0, -2]",1,0,"[[1, 0], [0, 1]]"
95,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,4,0,2,"[0, -1, 2, -3]",1,0,"[[1, 0], [0, 0], 'NA', [0, 2]]"
96,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-1, -1]",1,0,"[[0, 0], [0, 0]]"
97,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
98,"[1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[-2, 0]",1,0,"[[0, 1], [1, 0]]"
99,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,3,0,2,"[-1, 1, -2]",1,0,"[[0, 0], [2, 0], [0, 1]]"
100,"[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-1, -1]",1,0,"[[0, 0], [0, 0]]"
101,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
102,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
103,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,4,0,2,"[1, -1, 1, -3]",1,0,"[[2, 0], [0, 0], [2, 0], [0, 2]]"
104,"[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-1, -1]",1,0,"[[0, 0], [0, 0]]"
105,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
106,"[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
107,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,4,0,2,"[-2, 0, -1, 1]",1,0,"[[0, 1], [1, 0], [0, 0], [2, 0]]"
108,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-1, -1]",1,0,"[[0, 0], [0, 0]]"
109,"[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
110,"[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-2, 0]",1,0,"[[0, 1], [1, 0]]"
111,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,3,0,2,"[0, 1, -3]",1,0,"[[1, 0], [2, 0], [0, 2]]"
112,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
113,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
114,"[1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
115,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
116,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
117,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
118,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,1,0,2,[-2],1,1,"[[0, 2]]"
119,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",10,4,0,2,"[0, 0, 1, -3]",1,0,"[[1, 0], [1, 0], [2, 0], [0, 2]]"
120,"[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
121,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
122,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[-2, 0]",1,0,"[[0, 1], [1, 0]]"
123,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[1, -3]",1,0,"[[2, 0], [0, 2]]"
124,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,2,0,2,"[0, -2]",1,0,"[[1, 0], [0, 1]]"
125,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",7,2,0,2,"[0, -2]",1,0,"[[1, 0], [0, 1]]"
126,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -3, -1]",6,1,0,2,[-2],1,1,"[[0, 2]]"
